anime_id,name,description
8251,Romance,
8252,Shoujo,
8252,Psychological,
8253,Comedy,
8253,Samurai,
8254,Parody,
8254,Supernatural,
8254,Vampire,
8254,Romance,
8254,Sci-Fi,
8254,Action,
8254,Music,
8255,Yaoi,
8255,Yaoi,
8255,Demons,
8255,Shounen,
8255,Sci-Fi,
8256,Mecha,
8256,Adventure,
8256,Demons,
8256,Action,
8256,Horror,
8257,Comedy,
8257,Mecha,
8257,Comedy,
8257,Supernatural,
8257,Fantasy,
8257,Demons,
8257,Mystery,
8258,Fantasy,
8258,Supernatural,
8259,Comedy,
8259,Action,
8260,Historical,
8260,Music,
8260,Horror,
8260,Psychological,
8260,Parody,
8260,Comedy,
8260,Shoujo,
8261,Psychological,
8261,School,
8262,School,
8262,Supernatural,
8262,School,
8263,Samurai,
8263,Super Power,
8264,Vampire,
8264,Fantasy,
8264,Historical,
8264,Vampire,
8264,Shoujo,
8264,Supernatural,
8264,Music,
8265,Romance,
8265,Sci-Fi,
8265,Seinen,
8265,Samurai,
8266,Historical,
8266,Super Power,
8266,Comedy,
8267,Slice of Life,
8267,Romance,
8267,Comedy,
8267,Military,
8268,Mecha,
8268,Mystery,
8268,Adventure,
8268,Mystery,
8268,Music,
8268,Yaoi,
8268,Mystery,
8269,Drama,
8269,Shoujo,
8269,Slice of Life,
8269,Seinen,
8270,Psychological,
8270,Horror,
8270,Yaoi,
8270,Comedy,
8270,Romance,
8271,Music,
8271,Romance,
8271,Military,
8272,Romance,
8272,Slice of Life,
8272,Yaoi,
8272,Adventure,
8272,Shounen,
8272,Romance,
8272,Demons,
8273,Vampire,
8273,Mystery,
8274,Slice of Life,
8274,Samurai,
8275,Mystery,
8275,Parody,
8275,Adventure,
8276,Comedy,
8276,Parody,
8276,Music,
8276,Romance,
8276,Adventure,
8277,Military,
8277,Slice of Life,
8277,Demons,
8277,Romance,
8277,Military,
8277,Mecha,
8278,Military,
8278,Shoujo,
8279,Music,
8279,Psychological,
8279,Mystery,
8279,Mystery,
8279,School,
8280,Samurai,
8280,Vampire,
8280,Shoujo,
8280,Super Power,
8281,Slice of Life,
8281,Mystery,
8281,Vampire,
8281,Mecha,
8281,Mecha,
8281,Mecha,
8281,Romance,
8282,Samurai,
8282,Military,
8283,Shounen,
8283,Horror,
8283,Seinen,
8284,Demons,
8284,Adventure,
8284,Mystery,
8284,Adventure,
8284,Adventure,
8285,Shoujo,
8285,Seinen,
8285,Military,
8286,Action,
8286,Horror,
8286,Demons,
8286,Psychological,
8286,Psychological,
8286,Fantasy,
8286,Mecha,
8287,Parody,
8287,Shoujo,
8287,Military,
8288,Shounen,
8288,Horror,
8289,Drama,
8289,Mystery,
8289,Mecha,
8289,Comedy,
8289,Horror,
8289,School,
8289,Super Power,
8290,Psychological,
8290,Mystery,
8290,Vampire,
8291,Adventure,
8291,Samurai,
8291,Drama,
8291,Seinen,
8292,Slice of Life,
8292,Super Power,
8292,Adventure,
8292,Action,
8293,Horror,
8293,Supernatural,
8293,Comedy,
8294,Adventure,
8294,Historical,
8295,Romance,
8295,Demons,
8296,Yaoi,
8296,Parody,
8296,Super Power,
8296,Horror,
8297,Yaoi,
8297,Yaoi,
8298,Music,
8298,Mecha,
8298,Action,
8298,Historical,
8298,Slice of Life,
8298,Military,
8298,Vampire,
8299,Historical,
8299,Drama,
8299,Super Power,
8299,Romance,
8299,Shoujo,
8299,Fantasy,
8299,School,
8300,Comedy,
8300,Supernatural,
8300,Adventure,
8300,Yaoi,
8300,Supernatural,
8300,Shoujo,
8301,Historical,
8301,Sci-Fi,
8301,Demons,
8301,Demons,
8301,Action,
8302,Slice of Life,
8302,Seinen,
8302,Parody,
8302,Vampire,
8302,Drama,
8303,Fantasy,
8303,Yaoi,
8303,Samurai,
8303,Slice of Life,
8303,Parody,
8304,Parody,
8304,Samurai,
8304,Mecha,
8304,Drama,
8305,Sci-Fi,
8305,Comedy,
8305,Shounen,
8305,Horror,
8305,Mystery,
8305,Seinen,
8306,Adventure,
8306,Music,
8307,Drama,
8307,Military,
8307,Shoujo,
8307,School,
8307,Romance,
8307,Vampire,
8307,School,
8308,Mecha,
8308,Shounen,
8308,Romance,
8308,Music,
8309,Action,
8309,School,
8309,Demons,
8309,Action,
8309,Historical,
8309,Super Power,
8310,Horror,
8310,Romance,
8311,Seinen,
8311,Super Power,
8311,Music,
8311,Samurai,
8312,Parody,
8312,Military,
8313,Action,
8313,Horror,
8313,Mystery,
8313,Action,
8313,Samurai,
8313,Historical,
8313,Demons,
8314,Romance,
8314,Yaoi,
8314,Seinen,
8314,Yaoi,
8315,Yaoi,
8315,Romance,
8315,Comedy,
8315,Military,
8315,Adventure,
8315,Fantasy,
8315,Historical,
8316,Supernatural,
8316,Shoujo,
8316,Romance,
8316,Action,
8316,Supernatural,
8316,Historical,
8317,Supernatural,
8317,Drama,
8317,Vampire,
8317,Shoujo,
8317,Comedy,
8318,Military,
8318,Music,
8318,Parody,
8318,Romance,
8318,Comedy,
8318,Music,
8319,Romance,
8319,Fantasy,
8319,Action,
8319,Military,
8319,Mystery,
8319,Drama,
8320,Action,
8320,Fantasy,
8320,Seinen,
8320,Supernatural,
8320,Psychological,
8321,Psychological,
8321,Fantasy,
8321,Horror,
8321,Parody,
8321,Supernatural,
8321,Horror,
8322,Samurai,
8322,Military,
8322,Vampire,
8322,Music,
8322,Samurai,
8322,Military,
8322,Music,
8323,Comedy,
8323,Shounen,
8323,Military,
8323,Fantasy,
8323,Romance,
8324,Slice of Life,
8324,Comedy,
8324,Supernatural,
8325,Samurai,
8325,School,
8325,Mystery,
8325,Romance,
8325,Mecha,
8325,Yaoi,
8325,Yaoi,
8326,Supernatural,
8326,Parody,
8326,Mecha,
8326,Music,
8326,Mystery,
8327,Samurai,
8327,Psychological,
8327,Music,
8327,School,
8327,Seinen,
8327,School,
8328,Parody,
8328,Adventure,
8328,Horror,
8328,Action,
8328,Samurai,
8329,Music,
8329,Romance,
8329,Psychological,
8329,Drama,
8329,Horror,
8329,Romance,
8329,Horror,
8330,Samurai,
8330,Super Power,
8330,Supernatural,
8330,Action,
8331,Shoujo,
8331,Comedy,
8331,Vampire,
8332,Mystery,
8332,Mecha,
8332,School,
8332,Drama,
8332,Mystery,
8332,Music,
8332,Supernatural,
8333,Seinen,
8333,Vampire,
8333,Samurai,
8333,Drama,
8334,Super Power,
8334,Psychological,
8334,Shounen,
8334,Drama,
8334,Samurai,
8334,Seinen,
8334,School,
8335,Parody,
8335,Seinen,
8336,Horror,
8336,Mecha,
8336,Mecha,
8337,Samurai,
8337,Psychological,
8337,Adventure,
8337,Psychological,
8337,Shoujo,
8337,Romance,
8338,Vampire,
8338,Shounen,
8339,Romance,
8339,Super Power,
8339,Romance,
8339,Drama,
8339,Historical,
8339,Mystery,
8339,Romance,
8340,Samurai,
8340,Slice of Life,
8340,Romance,
8340,Yaoi,
8341,Mecha,
8341,Music,
8341,Horror,
8341,Shounen,
8341,Psychological,
8342,Slice of Life,
8342,Seinen,
8343,Seinen,
8343,Romance,
8343,Romance,
8343,Drama,
8344,Psychological,
8344,Adventure,
8344,Psychological,
8344,School,
8344,Adventure,
8344,Drama,
8344,Shounen,
8345,Adventure,
8345,Romance,
8345,Comedy,
8345,Comedy,
8345,Mecha,
8345,Sci-Fi,
8345,Yaoi,
8346,Shounen,
8346,Seinen,
8346,Shoujo,
8347,Sci-Fi,
8347,Action,
8347,Music,
8347,Comedy,
8347,Samurai,
8347,Psychological,
8347,Romance,
8348,Drama,
8348,Sci-Fi,
8348,Super Power,
8348,Mecha,
8349,Vampire,
8349,Fantasy,
8349,Parody,
8349,Shoujo,
8349,Sci-Fi,
8350,Military,
8350,Romance,
8350,Parody,
8350,Shoujo,
8350,Mystery,
8350,Action,
8350,Mystery,
8351,Horror,
8351,School,
8351,Music,
8351,Psychological,
8352,Samurai,
8352,Military,
8352,Sci-Fi,
8352,Parody,
8353,Psychological,
8353,Samurai,
8353,Comedy,
8353,Parody,
8353,Comedy,
8353,Yaoi,
8353,Shounen,
8354,Slice of Life,
8354,Supernatural,
8354,Music,
8355,Demons,
8355,Samurai,
8355,Military,
8355,Romance,
8355,Shounen,
8355,Music,
8356,Seinen,
8356,Super Power,
8357,Slice of Life,
8357,Mecha,
8357,Supernatural,
8358,Comedy,
8358,Supernatural,
8358,Samurai,
8359,Comedy,
8359,Mystery,
8359,Sci-Fi,
8359,Romance,
8359,Adventure,
8359,Drama,
8360,Action,
8360,Vampire,
8360,Fantasy,
8361,Demons,
8361,Super Power,
8361,Super Power,
8361,Historical,
8362,Action,
8362,Supernatural,
8362,Super Power,
8362,Adventure,
8363,Psychological,
8363,Parody,
8363,Comedy,
8363,Super Power,
8363,Shoujo,
8363,Romance,
8363,Slice of Life,
8364,Comedy,
8364,Psychological,
8364,Parody,
8365,Historical,
8365,Adventure,
8365,Action,
8365,Yaoi,
8365,Parody,
8365,Adventure,
8366,Romance,
8366,Action,
8366,Psychological,
8366,Fantasy,
8366,Romance,
8366,Mystery,
8367,Comedy,
8367,Adventure,
8367,Shounen,
8367,Mystery,
8367,Samurai,
8367,Seinen,
8367,Demons,
8368,Demons,
8368,Super Power,
8369,Sci-Fi,
8369,Super Power,
8369,Shounen,
8369,Comedy,
8369,Super Power,
8370,Adventure,
8370,Psychological,
8370,Mystery,
8370,Supernatural,
8371,Seinen,
8371,Yaoi,
8371,Horror,
8371,Action,
8371,Seinen,
8372,Slice of Life,
8372,Comedy,
8372,Military,
8372,Mystery,
8372,Military,
8373,Historical,
8373,School,
8373,Supernatural,
8374,School,
8374,Military,
8374,Military,
8374,Comedy,
8374,Yaoi,
8374,Shoujo,
8375,Comedy,
8375,Supernatural,
8375,Action,
8375,Supernatural,
8375,Supernatural,
8375,School,
8375,Romance,
8376,Adventure,
8376,Seinen,
8376,Seinen,
8376,Demons,
8377,Action,
8377,Vampire,
8378,Shoujo,
8378,School,
8378,Historical,
8378,Samurai,
8378,Action,
8378,Super Power,
8378,Romance,
8379,Fantasy,
8379,Horror,
8379,Slice of Life,
8379,Parody,
8380,Fantasy,
8380,Samurai,
8380,Yaoi,
8381,Mecha,
8381,Slice of Life,
8382,School,
8382,Historical,
8382,Super Power,
8382,Action,
8383,Mecha,
8383,Demons,
8384,Music,
8384,Demons,
8384,Super Power,
8384,Samurai,
8384,Music,
8384,Shoujo,
8384,Psychological,
8385,Shounen,
8385,Military,
8385,Slice of Life,
8385,Action,
8385,Parody,
8385,Vampire,
8386,Mystery,
8386,Parody,
8387,Fantasy,
8387,Music,
8387,Demons,
8387,Samurai,
8387,Sci-Fi,
8388,Mecha,
8388,Shoujo,
8388,Drama,
8389,Shoujo,
8389,Supernatural,
8389,Shounen,
8390,Comedy,
8390,Drama,
8390,Romance,
8390,Sci-Fi,
8390,Shounen,
8391,Samurai,
8391,Parody,
8391,Drama,
8391,Drama,
8391,Fantasy,
8392,Fantasy,
8392,Comedy,
8392,Parody,
8392,Comedy,
8392,Super Power,
8393,Music,
8393,Sci-Fi,
8393,Comedy,
8393,Action,
8393,School,
8394,Adventure,
8394,Parody,
8394,Demons,
8394,Music,
8394,School,
8395,Seinen,
8395,Vampire,
8395,Comedy,
8395,Vampire,
8395,Demons,
8396,Parody,
8396,Super Power,
8396,Psychological,
8396,Shoujo,
8396,Historical,
8396,Shoujo,
8397,Music,
8397,School,
8397,Adventure,
8397,Psychological,
8397,Shounen,
8397,Sci-Fi,
8397,Fantasy,
8398,Parody,
8398,Comedy,
8398,Military,
8399,School,
8399,Shounen,
8399,Shoujo,
8400,Action,
8400,Supernatural,
8400,Parody,
8401,Demons,
8401,Horror,
8401,Shoujo,
8402,Slice of Life,
8402,Drama,
8402,Fantasy,
8403,Yaoi,
8403,Drama,
8403,Historical,
8404,Mecha,
8404,Romance,
8404,Yaoi,
8404,Vampire,
8404,Seinen,
8404,Comedy,
8404,Mystery,
8405,Psychological,
8405,Shoujo,
8405,Vampire,
8405,Seinen,
8405,Seinen,
8405,Samurai,
8405,Shoujo,
8406,Supernatural,
8406,Music,
8406,Demons,
8406,Drama,
8406,Drama,
8407,Yaoi,
8407,Mystery,
8407,Adventure,
8407,Slice of Life,
8407,School,
8407,School,
8408,Adventure,
8408,Romance,
8409,Samurai,
8409,Horror,
8409,Military,
8409,Drama,
8409,Shounen,
8409,Historical,
8409,Shounen,
8410,Samurai,
8410,Shounen,
8410,Demons,
8410,Music,
8410,Samurai,
8411,School,
8411,Psychological,
8411,Drama,
8411,Comedy,
8411,Supernatural,
8411,Super Power,
8411,Fantasy,
8412,Super Power,
8412,Parody,
8412,Comedy,
8412,Fantasy,
8413,Shoujo,
8413,Mystery,
8414,Romance,
8414,Music,
8414,Vampire,
8414,Romance,
8414,Shounen,
8414,Mystery,
8414,Slice of Life,
8415,Slice of Life,
8415,Vampire,
8415,Adventure,
8416,Samurai,
8416,Vampire,
8416,Supernatural,
8417,Mystery,
8417,Fantasy,
8417,Demons,
8418,Samurai,
8418,Parody,
8418,Historical,
8419,Shounen,
8419,Shoujo,
8419,Adventure,
8419,Action,
8419,Fantasy,
8419,Sci-Fi,
8419,Demons,
8420,Samurai,
8420,Action,
8420,School,
8420,Super Power,
8420,Demons,
8420,Mecha,
8421,Action,
8421,Historical,
8421,Historical,
8421,Romance,
8421,Seinen,
8421,Super Power,
8421,Vampire,
8422,Sci-Fi,
8422,Historical,
8422,Vampire,
8423,Romance,
8423,Seinen,
8424,Seinen,
8424,Action,
8424,Yaoi,
8424,Horror,
8425,Sci-Fi,
8425,Historical,
8425,Action,
8425,Historical,
8425,Romance,
8425,Comedy,
8425,Romance,
8426,Demons,
8426,Supernatural,
8426,Adventure,
8426,Samurai,
8426,Shounen,
8426,Shoujo,
8427,Military,
8427,Slice of Life,
8428,Psychological,
8428,Romance,
8429,Mystery,
8429,Military,
8429,Romance,
8429,Sci-Fi,
8430,Sci-Fi,
8430,Horror,
8430,Sci-Fi,
8430,Drama,
8430,Psychological,
8430,Adventure,
8431,Shounen,
8431,Comedy,
8431,Mecha,
8431,Shounen,
8431,Parody,
8431,Super Power,
8432,Action,
8432,Military,
8432,Slice of Life,
8432,Adventure,
8432,Military,
8432,Samurai,
8433,Parody,
8433,Parody,
8434,Drama,
8434,Historical,
8434,Mecha,
8434,Yaoi,
8434,Historical,
8434,Drama,
8434,Comedy,
8435,Romance,
8435,Sci-Fi,
8435,Drama,
8435,Horror,
8436,Seinen,
8436,Samurai,
8436,Samurai,
8436,Slice of Life,
8436,Seinen,
8436,Comedy,
8437,Romance,
8437,Slice of Life,
8437,Shounen,
8437,Mystery,
8437,Music,
8438,Mystery,
8438,Sci-Fi,
8438,Parody,
8438,Military,
8439,Yaoi,
8439,Romance,
8439,Seinen,
8440,Super Power,
8440,Psychological,
8440,Samurai,
8440,Supernatural,
8440,Psychological,
8440,School,
8440,Mecha,
8441,Mecha,
8441,Mystery,
8441,Seinen,
8441,Adventure,
8441,Slice of Life,
8441,Mystery,
8442,Shounen,
8442,Yaoi,
8442,Seinen,
8442,Demons,
8442,Mecha,
8442,Action,
8443,Action,
8443,School,
8443,Shoujo,
8443,Mecha,
8444,Demons,
8444,Fantasy,
8444,Shoujo,
8444,Samurai,
8445,Supernatural,
8445,Historical,
8445,Mecha,
8446,Mecha,
8446,Fantasy,
8446,Slice of Life,
8447,Fantasy,
8447,Demons,
8447,Adventure,
8447,Drama,
8447,Sci-Fi,
8448,Supernatural,
8448,Fantasy,
8448,Supernatural,
8449,Historical,
8449,Shoujo,
8450,Drama,
8450,Shounen,
8450,Romance,
8451,Horror,
8451,Romance,
8451,Vampire,
8451,Historical,
8451,School,
8452,Slice of Life,
8452,Music,
8452,Yaoi,
8453,Mystery,
8453,Mecha,
8453,Mecha,
8454,Psychological,
8454,Mecha,
8454,Romance,
8454,Military,
8455,Horror,
8455,Slice of Life,
8455,Shoujo,
8455,Sci-Fi,
8455,Drama,
8455,Horror,
8455,Seinen,
8456,Comedy,
8456,Shoujo,
8456,Action,
8456,Seinen,
8456,Demons,
8456,Vampire,
8456,Military,
8457,Vampire,
8457,Comedy,
8458,Supernatural,
8458,Seinen,
8459,Adventure,
8459,Vampire,
8459,Historical,
8459,Supernatural,
8460,Romance,
8460,Action,
8460,Fantasy,
8460,Music,
8461,Comedy,
8461,Slice of Life,
8461,Action,
8461,Mystery,
8462,Demons,
8462,Psychological,
8462,Slice of Life,
8463,Sci-Fi,
8463,Vampire,
8463,Mystery,
8463,Psychological,
8463,Action,
8463,School,
8464,Slice of Life,
8464,Action,
8464,Psychological,
8464,Yaoi,
8465,Vampire,
8465,Historical,
8465,Vampire,
8465,Samurai,
8466,Horror,
8466,Historical,
8466,Action,
8466,Slice of Life,
8467,Historical,
8467,Shoujo,
8467,Parody,
8467,Seinen,
8467,Horror,
8468,Slice of Life,
8468,Sci-Fi,
8468,Horror,
8468,Demons,
8469,Military,
8469,Military,
8469,Psychological,
8469,Mecha,
8470,Psychological,
8470,Mecha,
8470,Vampire,
8470,Samurai,
8470,Adventure,
8470,Mecha,
8471,Drama,
8471,Mystery,
8471,Action,
8471,Adventure,
8471,Historical,
8472,Yaoi,
8472,Super Power,
8472,Yaoi,
8472,Historical,
8472,Demons,
8473,Horror,
8473,Sci-Fi,
8473,Mystery,
8473,Fantasy,
8474,Action,
8474,Yaoi,
8474,Shoujo,
8474,School,
8474,Drama,
8474,Comedy,
8475,Horror,
8475,Seinen,
8475,Drama,
8475,Slice of Life,
8475,Shounen,
8475,Shounen,
8476,Romance,
8476,Yaoi,
8476,Psychological,
8476,Psychological,
8477,Military,
8477,Seinen,
8477,Historical,
8478,Military,
8478,School,
8479,Super Power,
8479,Music,
8479,Shoujo,
8479,Parody,
8480,Comedy,
8480,Adventure,
8480,Horror,
8480,Yaoi,
8480,Military,
8480,Sci-Fi,
8481,Music,
8481,Adventure,
8482,Adventure,
8482,Horror,
8483,Action,
8483,Adventure,
8483,Yaoi,
8483,Parody,
8483,Military,
8483,Shoujo,
8484,Parody,
8484,Fantasy,
8484,Shoujo,
8484,Comedy,
8484,Comedy,
8484,Romance,
8484,School,
8485,Demons,
8485,Samurai,
8485,Historical,
8485,Yaoi,
8485,Shoujo,
8485,Samurai,
8485,Supernatural,
8486,Parody,
8486,Psychological,
8487,Mystery,
8487,Parody,
8487,Samurai,
8487,Historical,
8487,Fantasy,
8487,Seinen,
8487,Horror,
8488,Parody,
8488,Vampire,
8488,Drama,
8488,Mecha,
8488,Romance,
8488,Demons,
8488,Samurai,
8489,Seinen,
8489,Mecha,
8490,Demons,
8490,Adventure,
8491,Drama,
8491,Sci-Fi,
8491,Sci-Fi,
8491,Sci-Fi,
8491,Mystery,
8492,Yaoi,
8492,Military,
8492,Adventure,
8493,Psychological,
8493,Music,
8494,Comedy,
8494,Psychological,
8494,Mecha,
8494,Adventure,
8494,Vampire,
8494,Vampire,
8494,Vampire,
8495,Samurai,
8495,Seinen,
8496,Action,
8496,Supernatural,
8496,Mecha,
8497,Drama,
8497,Fantasy,
8497,Horror,
8497,Historical,
8497,Music,
8498,Shoujo,
8498,Vampire,
8498,Vampire,
8498,Seinen,
8498,Mystery,
8499,Demons,
8499,Mecha,
8500,Super Power,
8500,Demons,
8500,Supernatural,
8500,Mystery,
8500,Action,
8500,Shoujo,
8500,School,
8501,Mecha,
8501,Sci-Fi,
8501,School,
8502,Samurai,
8502,Seinen,
8502,Drama,
8503,Sci-Fi,
8503,Romance,
8503,Comedy,
8503,Demons,
8504,Action,
8504,Romance,
8505,Psychological,
8505,Seinen,
8505,Comedy,
8505,Demons,
8505,Mystery,
8505,Vampire,
8505,Comedy,
8506,Psychological,
8506,Drama,
8507,Super Power,
8507,Romance,
8507,Parody,
8507,Mecha,
8507,Vampire,
8507,Romance,
8508,Shoujo,
8508,School,
8508,Demons,
8508,School,
8508,Military,
8508,Yaoi,
8509,Adventure,
8509,Seinen,
8509,Seinen,
8509,Yaoi,
8509,Action,
8509,Samurai,
8509,Slice of Life,
8510,Romance,
8510,Shoujo,
8510,Military,
8510,Romance,
8511,Sci-Fi,
8511,Mecha,
8511,Drama,
8511,Seinen,
8511,Music,
8511,Military,
8512,Horror,
8512,Fantasy,
8513,Drama,
8513,Historical,
8513,Psychological,
8513,Comedy,
8513,Romance,
8513,Military,
8514,Horror,
8514,Super Power,
8514,Parody,
8514,Drama,
8514,Comedy,
8514,Parody,
8514,Drama,
8515,Vampire,
8515,Mecha,
8515,Shoujo,
8515,Supernatural,
8515,Slice of Life,
8516,Mecha,
8516,Shounen,
8516,Yaoi,
8516,Vampire,
8516,Demons,
8517,Horror,
8517,Mystery,
8517,Comedy,
8517,Music,
8518,Military,
8518,Military,
8518,Romance,
8519,Super Power,
8519,Romance,
8520,Horror,
8520,Slice of Life,
8520,Vampire,
8520,Vampire,
8520,Parody,
8521,Yaoi,
8521,Slice of Life,
8521,Yaoi,
8521,Comedy,
8521,Seinen,
8521,Sci-Fi,
8522,Drama,
8522,Super Power,
8522,Horror,
8522,Military,
8522,Parody,
8522,Shoujo,
8522,Slice of Life,
8523,Mystery,
8523,Supernatural,
8523,Romance,
8523,Romance,
8523,School,
8523,Yaoi,
8524,Sci-Fi,
8524,Shounen,
8524,Mecha,
8524,Romance,
8524,Adventure,
8524,Shoujo,
8525,Mystery,
8525,Yaoi,
8525,Psychological,
8525,Horror,
8525,Supernatural,
8525,Vampire,
8525,Comedy,
8526,Action,
8526,School,
8526,Music,
8526,School,
8526,Demons,
8526,Demons,
8526,Comedy,
8527,Shoujo,
8527,Horror,
8527,Horror,
8527,Romance,
8528,Sci-Fi,
8528,Shounen,
8528,Yaoi,
8528,Supernatural,
8528,Samurai,
8528,Horror,
8528,Music,
8529,Mecha,
8529,Fantasy,
8529,School,
8529,Romance,
8529,Romance,
8529,Shounen,
8529,Mecha,
8530,Horror,
8530,Psychological,
8531,Sci-Fi,
8531,Action,
8531,Military,
8531,Sci-Fi,
8531,Slice of Life,
8532,Supernatural,
8532,Music,
8532,School,
8532,Horror,
8532,Samurai,
8532,Supernatural,
8532,Super Power,
8533,Romance,
8533,Military,
8533,Horror,
8533,Super Power,
8533,Fantasy,
8534,Music,
8534,Seinen,
8534,Shounen,
8534,Historical,
8534,School,
8534,Parody,
8534,Psychological,
8535,Music,
8535,Parody,
8535,Mystery,
8535,Parody,
8536,Drama,
8536,Romance,
8536,Super Power,
8537,Supernatural,
8537,Super Power,
8537,Demons,
8537,Horror,
8538,Demons,
8538,Samurai,
8538,Seinen,
8538,Yaoi,
8538,Comedy,
8538,Military,
8538,Parody,
8539,Demons,
8539,Action,
8539,Horror,
8540,Supernatural,
8540,Action,
8540,Mystery,
8540,Music,
8541,Samurai,
8541,Historical,
8541,Mecha,
8541,Adventure,
8541,Sci-Fi,
8541,Romance,
8542,Historical,
8542,Slice of Life,
8542,Military,
8542,Sci-Fi,
8542,Action,
8542,Adventure,
8542,Samurai,
8543,Mystery,
8543,Horror,
8543,Comedy,
8543,Romance,
8543,Psychological,
8544,Demons,
8544,Vampire,
8544,Seinen,
8544,Comedy,
8544,Super Power,
8544,Shounen,
8545,Yaoi,
8545,Drama,
8545,Samurai,
8545,Psychological,
8545,Action,
8545,Horror,
8546,Mecha,
8546,Action,
8546,School,
8547,Romance,
8547,Super Power,
8547,Drama,
8547,Vampire,
8547,Slice of Life,
8547,Shoujo,
8547,Supernatural,
8548,Romance,
8548,Sci-Fi,
8548,Shoujo,
8549,Comedy,
8549,Music,
8549,Mecha,
8549,Comedy,
8550,Music,
8550,Romance,
8550,Adventure,
8550,Romance,
8550,School,
8550,Adventure,
8550,Romance,
8551,Mystery,
8551,Parody,
8551,Horror,
8551,Fantasy,
8552,Parody,
8552,Demons,
8553,Mystery,
8553,Yaoi,
8553,School,
8553,Adventure,
8553,Slice of Life,
8554,Samurai,
8554,Demons,
8554,Romance,
8555,Comedy,
8555,Samurai,
8555,Comedy,
8555,Shoujo,
8555,Romance,
8555,Mystery,
8555,Yaoi,
8556,Demons,
8556,Adventure,
8556,Mecha,
8557,Comedy,
8557,Super Power,
8557,Yaoi,
8557,Yaoi,
8557,Horror,
8557,Romance,
8557,Mystery,
8558,Slice of Life,
8558,Action,
8558,Romance,
8558,Romance,
8558,Parody,
8558,Slice of Life,
8559,Military,
8559,Supernatural,
8559,Shoujo,
8560,Yaoi,
8560,Slice of Life,
8560,Drama,
8560,Seinen,
8561,Horror,
8561,Vampire,
8561,Romance,
8561,School,
8561,Comedy,
8562,Mystery,
8562,Fantasy,
8563,Drama,
8563,Action,
8563,Slice of Life,
8563,School,
8563,Sci-Fi,
8564,Parody,
8564,Demons,
8564,Samurai,
8564,Drama,
8565,Super Power,
8565,Sci-Fi,
8566,Military,
8566,Fantasy,
8566,Demons,
8566,Shounen,
8566,Samurai,
8567,Parody,
8567,Romance,
8567,Shoujo,
8567,School,
8567,Historical,
8567,Mystery,
8568,Mecha,
8568,Adventure,
8568,Action,
8568,Demons,
8568,Shoujo,
8568,Demons,
8568,Music,
8569,Action,
8569,Sci-Fi,
8570,Military,
8570,Vampire,
8570,Military,
8570,Yaoi,
8570,Comedy,
8570,Mecha,
8571,Supernatural,
8571,Seinen,
8572,Fantasy,
8572,Fantasy,
8572,Psychological,
8573,Adventure,
8573,Parody,
8573,Romance,
8573,Comedy,
8573,Comedy,
8574,Comedy,
8574,Parody,
8574,Action,
8575,Military,
8575,Mystery,
8576,Drama,
8576,Romance,
8577,Mecha,
8577,Shoujo,
8577,Romance,
8577,Demons,
8577,Yaoi,
8577,Action,
8577,Action,
8578,Psychological,
8578,Romance,
8578,Demons,
8579,Yaoi,
8579,Super Power,
8580,Shoujo,
8580,Horror,
8580,Slice of Life,
8580,Shounen,
8580,Mystery,
8580,Mecha,
8580,Samurai,
8581,Horror,
8581,Psychological,
8581,Supernatural,
8582,Mecha,
8582,Horror,
8582,Samurai,
8582,Music,
8582,Military,
8582,School,
8583,Shounen,
8583,Comedy,
8583,Adventure,
8583,School,
8583,Music,
8583,Romance,
8584,Samurai,
8584,Sci-Fi,
8584,Slice of Life,
8584,Mystery,
8585,Parody,
8585,School,
8585,Romance,
8585,Drama,
8585,Super Power,
8585,Parody,
8585,Demons,
8586,Fantasy,
8586,Action,
8586,Horror,
8586,Adventure,
8586,Samurai,
8587,Music,
8587,Horror,
8588,Psychological,
8588,Historical,
8589,Slice of Life,
8589,Fantasy,
8590,School,
8590,Shounen,
8590,Action,
8590,Demons,
8591,Shounen,
8591,Mecha,
8591,Romance,
8591,School,
8591,Seinen,
8591,Romance,
8591,Horror,
8592,Drama,
8592,Yaoi,
8592,Music,
8592,Yaoi,
8592,Historical,
8592,Music,
8593,Military,
8593,Supernatural,
8593,Shounen,
8593,Parody,
8593,Fantasy,
8594,Parody,
8594,Shounen,
8594,Mystery,
8594,Slice of Life,
8595,Military,
8595,Demons,
8595,Comedy,
8595,Mystery,
8595,Drama,
8595,Romance,
8596,Romance,
8596,Comedy,
8596,Adventure,
8596,Supernatural,
8596,Vampire,
8597,Music,
8597,Historical,
8597,Romance,
8597,Demons,
8597,Mystery,
8597,Supernatural,
8598,Historical,
8598,Romance,
8598,Parody,
8598,Psychological,
8599,Demons,
8599,Romance,
8599,School,
8599,Psychological,
8599,Adventure,
8599,Yaoi,
8600,Samurai,
8600,Supernatural,
8601,Horror,
8601,Supernatural,
8602,Super Power,
8602,Drama,
8602,Samurai,
8602,Fantasy,
8602,Supernatural,
8602,Shoujo,
8603,Drama,
8603,Parody,
8603,Horror,
8603,Slice of Life,
8603,Seinen,
8603,Comedy,
8604,Adventure,
8604,Samurai,
8604,Samurai,
8604,Horror,
8604,Military,
8604,Sci-Fi,
8605,Drama,
8605,Adventure,
8605,Yaoi,
8605,Romance,
8605,Vampire,
8605,Military,
8606,Supernatural,
